cod_variedad,cod_articulo,cod_subclase,cod_clase,cod_subgrupo,cod_grupo
3700,111121,11112,1111,111,11
3701,111121,11112,1111,111,11
3702,111121,,,,
3703,111121,,,,
3704,111121,,,,
3705,111121,,,,
3706,111121,,,,
3707,111121,11112,1111,111,11
3708,111121,11112,1111,111,11
3709,111121,11112,1111,111,11
3710,111121,11112,1111,111,11
3711,111121,,,,
3712,111121,,,,
3713,111121,,,,
3714,111121,,,,
3715,111121,,,,
3716,111121,11112,1111,111,11
3717,111121,11112,1111,111,11
3718,111121,11112,1111,111,11
3719,111121,11112,1111,111,11
3720,111121,11112,1111,111,11
3721,111121,,,,
3722,111121,11112,1111,111,11
3723,111121,,,,
3724,111121,,,,
3725,111121,11112,1111,111,11
3726,111121,,,,
3727,111121,,,,
3728,111121,,,,
3729,111121,,,,
3730,111121,,,,
3731,111121,,,,
3732,111121,11112,1111,111,11
3733,111121,11112,1111,111,11
3734,111121,,,,
3735,111121,,,,
3736,111121,,,,
3759,111121,11112,1111,111,11
3760,111121,11112,1111,111,11
3761,111121,11112,1111,111,11
3762,111121,11112,1111,111,11
3763,111121,11112,1111,111,11
3764,111121,11112,1111,111,11
3765,111121,11112,1111,111,11
3766,111121,11112,1111,111,11
3767,111121,11112,1111,111,11
3768,111121,11112,1111,111,11
3769,111121,,,,
3770,111121,,,,
3771,111121,,,,
3772,111121,11112,1111,111,11
3773,111121,11112,1111,111,11
3774,111121,11112,1111,111,11
3775,111121,11112,1111,111,11
3776,111121,,,,
3777,111121,,,,
3778,111121,11112,1111,111,11
3779,111121,11112,1111,111,11
3780,111121,11112,1111,111,11
3781,111121,11112,1111,111,11
3782,111121,,,,
3783,111121,11112,1111,111,11
3784,111121,11112,1111,111,11
3785,111121,,,,
3786,111121,11112,1111,111,11
3787,111121,11112,1111,111,11
3788,111121,,,,
3789,111121,,,,
3790,111121,11112,1111,111,11
3791,111121,,,,
3792,111121,,,,
3793,111121,,,,
3794,111121,,,,
3795,111121,11112,1111,111,11
3796,111121,,,,
3797,111121,11112,1111,111,11
3798,111121,,,,
3799,111121,,,,
3800,111121,,,,
3801,111121,,,,
3802,111121,11112,1111,111,11
3803,111132,11113,1111,111,11
3804,111132,11113,1111,111,11
3805,111132,11113,1111,111,11
3807,11141,1114,111,11,1
3808,11141,,,,
3809,11141,1114,111,11,1
3810,11141,1114,111,11,1
3811,11141,,,,
3812,11141,1114,111,11,1
3813,11141,1114,111,11,1
3814,11141,,,,
3815,11141,,,,
3816,56111,,,,
3818,56112,5611,561,56,5
3820,56114,,,,
3822,56112,5611,561,56,5
3823,56112,5611,561,56,5
3824,56114,5611,561,56,5
3825,56115,,,,
3826,56115,,,,
3829,56121,,,,
3830,56121,,,,
3831,104111,,,,
3832,104111,10411,1041,104,10
3833,105111,10511,1051,105,10
3834,105111,10511,1051,105,10
3835,105111,10511,1051,105,10
3836,105111,10511,1051,105,10
3837,105111,,,,
3838,105111,10511,1051,105,10
3839,105111,,,,
3840,105111,,,,
3841,95111,9511,951,95,9
3842,62111,,,,
3843,62111,,,,
3844,62111,6211,621,62,6
3845,62111,6211,621,62,6
3846,62111,6211,621,62,6
3848,62111,,,,
3849,62311,6231,623,62,6
3850,62311,,,,
3851,62111,,,,
3852,62111,6211,621,62,6
3853,61211,6121,612,61,6
3854,61211,,,,
3855,62311,6231,623,62,6
3856,62311,6231,623,62,6
3857,62311,6231,623,62,6
3858,63111,,,,
3859,91121,9112,911,91,9
3860,91121,9112,911,91,9
3861,91121,9112,911,91,9
3862,91121,,,,
3863,91121,,,,
3864,91122,9112,911,91,9
3865,91122,9112,911,91,9
3868,95411,9541,954,95,9
3869,95411,9541,954,95,9
3870,95411,9541,954,95,9
3871,95411,9541,954,95,9
3872,95411,,,,
3873,95411,9541,954,95,9
3874,95411,9541,954,95,9
3875,95411,9541,954,95,9
3876,95411,9541,954,95,9
3877,95411,9541,954,95,9
3878,95411,9541,954,95,9
3879,95411,9541,954,95,9
3880,95411,,,,
3881,95411,9541,954,95,9
3882,95411,9541,954,95,9
3883,95411,,,,
3884,95411,9541,954,95,9
3885,95411,9541,954,95,9
3886,95411,,,,
3887,95411,9541,954,95,9
3888,95411,9541,954,95,9
3889,95411,9541,954,95,9
3891,95411,9541,954,95,9
3892,95411,9541,954,95,9
3893,95411,9541,954,95,9
3894,95411,9541,954,95,9
3895,95411,,,,
3896,95411,,,,
3897,95411,,,,
3898,95411,9541,954,95,9
3900,95411,,,,
3901,95411,9541,954,95,9
3902,95411,9541,954,95,9
3903,95411,9541,954,95,9
3904,95411,9541,954,95,9
3905,21111,2111,211,21,2
3906,21111,,,,
3907,21111,,,,
3908,21111,,,,
3909,21111,,,,
3910,21111,,,,
3911,21111,,,,
3912,21211,,,,
3913,21211,2121,212,21,2
3914,111121,,,,
3917,111121,11112,1111,111,11
3918,111121,11112,1111,111,11
3919,111121,,,,
3920,111121,,,,
3921,111121,11112,1111,111,11
3923,111121,11112,1111,111,11
3924,111121,11112,1111,111,11
3925,11611,1161,116,11,1
3926,111121,11112,1111,111,11
3928,111121,11112,1111,111,11
3929,111121,11112,1111,111,11
3931,111121,11112,1111,111,11
3932,111121,11112,1111,111,11
3933,111121,11112,1111,111,11
3934,111121,11112,1111,111,11
3935,111121,11112,1111,111,11
3936,111121,11112,1111,111,11
3937,111132,11113,1111,111,11
3938,111121,11112,1111,111,11
3939,111121,11112,1111,111,11
3940,111121,,,,
3941,111121,11112,1111,111,11
3942,111121,11112,1111,111,11
3943,111121,11112,1111,111,11
3944,111121,11112,1111,111,11
3945,111121,11112,1111,111,11
3946,111121,11112,1111,111,11
3948,111121,,,,
3949,111121,11112,1111,111,11
3950,111121,11112,1111,111,11
3951,111121,11112,1111,111,11
3952,111121,,,,
3956,111121,11112,1111,111,11
3957,111121,11112,1111,111,11
3958,111121,11112,1111,111,11
3959,111121,11112,1111,111,11
3960,111121,11112,1111,111,11
3961,111121,11112,1111,111,11
3962,111121,11112,1111,111,11
3963,111121,11112,1111,111,11
3966,111121,,,,
3967,111121,11112,1111,111,11
3968,111121,11112,1111,111,11
3969,111121,11112,1111,111,11
3970,111121,11112,1111,111,11
3971,111121,11112,1111,111,11
3972,111121,11112,1111,111,11
3973,62311,,,,
3974,62311,6231,623,62,6
3975,62311,6231,623,62,6
3976,52111,5211,521,52,5
3978,103111,10311,1031,103,10
3979,103111,10311,1031,103,10
3982,73222,,,,
3983,111121,11112,1111,111,11
3984,111121,11112,1111,111,11
3985,72111,7211,721,72,7
3986,72111,7211,721,72,7
3987,111121,,,,
3988,111121,11112,1111,111,11
3989,111121,11112,1111,111,11
3990,111121,11112,1111,111,11
3991,111121,11112,1111,111,11
3992,11611,1161,116,11,1
3993,11611,1161,116,11,1
3994,11611,1161,116,11,1
3998,31321,,,,
4000,31321,,,,
4001,31321,3132,313,31,3
4002,52121,5212,521,52,5
4003,52121,5212,521,52,5
4005,52121,5212,521,52,5
4006,52121,5212,521,52,5
4007,55211,5521,552,55,5
4008,55211,5521,552,55,5
4009,55211,5521,552,55,5
4010,55211,,,,
4011,55211,,,,
4012,55211,,,,
4013,55222,5522,552,55,5
4015,55222,5522,552,55,5
4016,56121,5612,561,56,5
4017,56121,,,,
4018,92211,9221,922,92,9
4019,92211,,,,
4020,92211,,,,
4021,92211,,,,
4022,92211,9221,922,92,9
4023,92211,,,,
4024,92211,9221,922,92,9
4025,92211,9221,922,92,9
4026,92211,,,,
4027,92211,,,,
4028,92211,,,,
4029,92211,,,,
4030,92211,,,,
4031,92211,9221,922,92,9
4032,92211,,,,
4033,92211,,,,
4034,92211,9221,922,92,9
4035,92211,,,,
4036,92211,,,,
4037,92211,9221,922,92,9
4038,92211,,,,
4039,92211,,,,
4040,93111,,,,
4041,93111,,,,
4042,93211,,,,
4043,93211,9321,932,93,9
4044,93211,9321,932,93,9
4045,93211,9321,932,93,9
4046,93211,9321,932,93,9
4047,93211,,,,
4048,93211,,,,
4049,93211,9321,932,93,9
4050,93211,,,,
4051,93211,,,,
4052,93211,,,,
4053,93211,9321,932,93,9
4054,93211,9321,932,93,9
4055,93411,,,,
4056,93411,,,,
4057,93411,,,,
4058,93411,,,,
4059,93411,,,,
4060,93411,9341,934,93,9
4061,93411,9341,934,93,9
4062,93411,9341,934,93,9
4063,94221,9422,942,94,9
4064,94221,9422,942,94,9
4065,94231,9423,942,94,9
4066,94231,,,,
4067,94231,,,,
4068,94231,9423,942,94,9
4069,123111,,,,
4070,123211,,,,
4071,123211,12321,1232,123,12
4072,123211,,,,
4073,111121,11112,1111,111,11
4074,111121,11112,1111,111,11
4075,111121,11112,1111,111,11
4076,111132,11113,1111,111,11
4078,111121,,,,
4079,111121,11112,1111,111,11
4080,111121,11112,1111,111,11
4081,111121,11112,1111,111,11
4082,111121,11112,1111,111,11
4083,111121,11112,1111,111,11
4085,111121,,,,
4086,111121,11112,1111,111,11
4087,111121,11112,1111,111,11
4088,111121,11112,1111,111,11
4090,111121,11112,1111,111,11
4091,111121,11112,1111,111,11
4093,111121,,,,
4094,111121,11112,1111,111,11
4095,111121,11112,1111,111,11
4097,111121,11112,1111,111,11
4098,111121,11112,1111,111,11
4099,111121,11112,1111,111,11
4100,111121,11112,1111,111,11
4101,111121,11112,1111,111,11
4102,111121,11112,1111,111,11
4103,111121,11112,1111,111,11
4105,111121,11112,1111,111,11
4106,111121,11112,1111,111,11
4107,111121,11112,1111,111,11
4108,111121,11112,1111,111,11
4109,111121,11112,1111,111,11
4111,111121,11112,1111,111,11
4112,111121,11112,1111,111,11
4113,111121,11112,1111,111,11
4114,111121,11112,1111,111,11
4115,111121,11112,1111,111,11
4117,111121,11112,1111,111,11
4118,111121,11112,1111,111,11
4119,111121,11112,1111,111,11
4120,111121,11112,1111,111,11
4121,111121,11112,1111,111,11
4123,111121,11112,1111,111,11
4124,111121,11112,1111,111,11
4125,111121,11112,1111,111,11
4126,111121,11112,1111,111,11
4127,111121,11112,1111,111,11
4128,111121,11112,1111,111,11
4129,111121,11112,1111,111,11
4130,111121,11112,1111,111,11
4131,111121,,,,
4132,111121,11112,1111,111,11
4133,111121,11112,1111,111,11
4134,111121,11112,1111,111,11
4135,111121,11112,1111,111,11
4136,111121,11112,1111,111,11
4137,111121,11112,1111,111,11
4138,111121,11112,1111,111,11
4140,111121,11112,1111,111,11
4141,111121,11112,1111,111,11
4142,111121,11112,1111,111,11
4143,62311,6231,623,62,6
4144,111121,11112,1111,111,11
4145,111121,11112,1111,111,11
4146,111121,,,,
4147,111121,11112,1111,111,11
4148,11112,1111,111,11,1
4149,11112,1111,111,11,1
4150,111121,11112,1111,111,11
4151,201122,20112,2011,201,20
4152,62311,6231,623,62,6
4153,62311,6231,623,62,6
4154,111121,11112,1111,111,11
4155,55211,5521,552,55,5
4156,111121,11112,1111,111,11
4157,111121,11112,1111,111,11
4158,111121,11112,1111,111,11
4159,111121,11112,1111,111,11
4160,111121,11112,1111,111,11
4161,111121,,,,
4162,111121,11112,1111,111,11
4163,201115,20111,2011,201,20
4164,56114,5611,561,56,5
4165,111121,11112,1111,111,11
4166,111121,11112,1111,111,11
4167,61151,6115,611,61,6
4168,111121,11112,1111,111,11
4169,111121,11112,1111,111,11
4170,111121,11112,1111,111,11
4171,111121,11112,1111,111,11
4172,111121,11112,1111,111,11
4173,111121,11112,1111,111,11
4175,111121,,,,
4176,111121,11112,1111,111,11
4178,111121,11112,1111,111,11
4179,111121,11112,1111,111,11
4180,111121,11112,1111,111,11
4182,111121,11112,1111,111,11
4183,111121,11112,1111,111,11
4187,111121,11112,1111,111,11
4188,111121,11112,1111,111,11
4189,111121,11112,1111,111,11
4190,104111,10411,1041,104,10
4191,32113,3211,321,32,3
4192,111121,11112,1111,111,11
4193,111121,11112,1111,111,11
4194,111121,11112,1111,111,11
4195,111121,11112,1111,111,11
4196,111121,11112,1111,111,11
4197,111121,11112,1111,111,11
4198,111121,11112,1111,111,11
4199,11222,1122,112,11,1
4203,31262,,,,
4207,111121,11112,1111,111,11
4208,51311,5131,513,51,5
4209,51311,,,,
4210,51311,,,,
4211,111121,11112,1111,111,11
4225,51211,5121,512,51,5
4226,51211,,,,
4227,201119,20111,2011,201,20
4229,111121,11112,1111,111,11
4230,111121,11112,1111,111,11
4231,111121,11112,1111,111,11
4232,111121,11112,1111,111,11
4233,111121,11112,1111,111,11
4234,111121,11112,1111,111,11
4235,111121,11112,1111,111,11
4236,111121,11112,1111,111,11
4237,111121,11112,1111,111,11
4238,111121,11112,1111,111,11
4239,111121,11112,1111,111,11
4240,111121,11112,1111,111,11
4241,72111,7211,721,72,7
4242,72111,7211,721,72,7
4243,111121,11112,1111,111,11
4244,111121,11112,1111,111,11
4245,111121,11112,1111,111,11
4246,111121,11112,1111,111,11
4247,111121,11112,1111,111,11
4248,111121,11112,1111,111,11
4249,111121,11112,1111,111,11
4250,111121,11112,1111,111,11
4251,111121,11112,1111,111,11
4252,111121,11112,1111,111,11
4253,95111,9511,951,95,9
4254,111121,11112,1111,111,11
4255,111121,,,,
4256,111121,11112,1111,111,11
4257,61311,6131,613,61,6
4258,61311,6131,613,61,6
4259,61311,6131,613,61,6
4260,61311,,,,
4261,11511,1151,115,11,1
4263,62111,6211,621,62,6
4264,111121,11112,1111,111,11
4265,201111,,,,
4266,111121,,,,
4267,95411,9541,954,95,9
4269,11611,1161,116,11,1
4270,62111,6211,621,62,6
4271,62111,6211,621,62,6
4272,62311,,,,
4273,62311,6231,623,62,6
4274,62311,6231,623,62,6
4275,62311,6231,623,62,6
4276,62311,6231,623,62,6
4277,62311,6231,623,62,6
4278,62311,6231,623,62,6
4279,62311,6231,623,62,6
4280,62311,6231,623,62,6
4281,62311,6231,623,62,6
4282,62311,6231,623,62,6
4283,62311,6231,623,62,6
4284,62311,6231,623,62,6
4285,62311,6231,623,62,6
4286,62311,6231,623,62,6
4287,62311,,,,
4288,62311,,,,
4289,62311,,,,
4290,62311,,,,
4291,62311,,,,
4292,62311,6231,623,62,6
4293,62311,,,,
4294,62311,,,,
4295,62311,,,,
4296,62311,,,,
4297,62311,6231,623,62,6
4298,62311,6231,623,62,6
4299,62311,,,,
4300,62311,,,,
4301,62311,6231,623,62,6
4302,62311,,,,
4303,62311,,,,
4304,62311,,,,
4305,62311,6231,623,62,6
4306,62311,,,,
4307,62311,6231,623,62,6
4308,62311,6231,623,62,6
4309,62311,6231,623,62,6
4310,62311,,,,
4311,62311,6231,623,62,6
4312,62311,6231,623,62,6
4313,62311,6231,623,62,6
4314,62311,,,,
4315,62311,6231,623,62,6
4316,62311,,,,
4317,62311,,,,
4318,62311,6231,623,62,6
4319,62311,6231,623,62,6
4320,62311,6231,623,62,6
4321,62311,6231,623,62,6
4322,62311,6231,623,62,6
4323,62311,6231,623,62,6
4324,62311,6231,623,62,6
4325,62311,6231,623,62,6
4326,62311,6231,623,62,6
4327,62311,6231,623,62,6
4328,62311,6231,623,62,6
4329,62311,,,,
4330,62311,6231,623,62,6
4331,62311,6231,623,62,6
4332,62311,6231,623,62,6
4333,62311,6231,623,62,6
4334,62311,6231,623,62,6
4335,62311,6231,623,62,6
4336,62311,6231,623,62,6
4337,62311,6231,623,62,6
4338,62311,6231,623,62,6
4339,62311,6231,623,62,6
4340,62311,6231,623,62,6
4341,62311,,,,
4342,72111,7211,721,72,7
4343,72111,7211,721,72,7
4344,201118,20111,2011,201,20
4345,72111,,,,
4346,201118,,,,
4347,72111,,,,
4348,72111,,,,
4349,201118,,,,
4350,201118,,,,
4351,53121,5312,531,53,5
4352,111121,11112,1111,111,11
4353,111121,11112,1111,111,11
4354,111121,11112,1111,111,11
4355,111121,11112,1111,111,11
4356,73211,,,,
4357,73211,,,,
4358,73221,,,,
4359,73221,,,,
4360,111121,11112,1111,111,11
4361,111121,11112,1111,111,11
4363,111121,11112,1111,111,11
4364,111121,11112,1111,111,11
4365,111121,11112,1111,111,11
4366,111121,11112,1111,111,11
4367,111121,11112,1111,111,11
4368,111121,11112,1111,111,11
4369,11821,1182,118,11,1
4370,111121,11112,1111,111,11
4371,201116,20111,2011,201,20
4372,43211,4321,432,43,4
4373,91112,9111,911,91,9
4374,11921,1192,119,11,1
4375,111121,11112,1111,111,11
4376,91411,9141,914,91,9
4377,91411,9141,914,91,9
4378,91411,,,,
4379,11921,1192,119,11,1
4380,11711,,,,
4381,111121,11112,1111,111,11
4382,95411,,,,
4383,95411,9541,954,95,9
4384,111121,11112,1111,111,11
4385,111121,11112,1111,111,11
4386,111121,11112,1111,111,11
4387,111121,11112,1111,111,11
4388,111121,11112,1111,111,11
4389,111121,11112,1111,111,11
4390,111121,11112,1111,111,11
4392,111121,11112,1111,111,11
4393,111121,11112,1111,111,11
4394,11713,,,,
4395,11713,,,,
4396,11611,,,,
4398,111121,11112,1111,111,11
4399,11921,1192,119,11,1
4400,11921,1192,119,11,1
4401,11921,1192,119,11,1
4402,11711,,,,
4403,11711,1171,117,11,1
4404,11921,1192,119,11,1
4405,11921,1192,119,11,1
4406,11132,1113,111,11,1
4408,11921,,,,
4409,11711,,,,
4410,11921,,,,
4411,111121,11112,1111,111,11
4412,111121,11112,1111,111,11
4413,11911,1191,119,11,1
4414,11311,1131,113,11,1
4415,111121,11112,1111,111,11
4416,111121,11112,1111,111,11
4417,111121,11112,1111,111,11
4418,111121,11112,1111,111,11
4419,111121,11112,1111,111,11
4420,111121,11112,1111,111,11
4421,111121,11112,1111,111,11
4422,111121,11112,1111,111,11
4423,111121,11112,1111,111,11
4424,111121,,,,
4425,62311,,,,
4426,11921,,,,
4427,11931,,,,
4428,11911,,,,
4429,111121,11112,1111,111,11
4430,111121,11112,1111,111,11
4431,111121,11112,1111,111,11
4432,111121,11112,1111,111,11
4433,111121,11112,1111,111,11
4434,111121,11112,1111,111,11
4435,111121,11112,1111,111,11
4436,111121,11112,1111,111,11
4437,111121,11112,1111,111,11
4438,111121,11112,1111,111,11
4439,111121,11112,1111,111,11
4440,111121,11112,1111,111,11
4441,62111,,,,
4443,111121,11112,1111,111,11
4444,111121,11112,1111,111,11
4445,111121,11112,1111,111,11
4446,111121,11112,1111,111,11
4447,111121,11112,1111,111,11
4448,111132,11113,1111,111,11
4449,111121,11112,1111,111,11
4450,111121,11112,1111,111,11
4451,111121,11112,1111,111,11
4453,111121,11112,1111,111,11
4454,111121,11112,1111,111,11
4455,111121,11112,1111,111,11
4456,111121,11112,1111,111,11
4457,111121,11112,1111,111,11
4458,111121,11112,1111,111,11
4459,111121,11112,1111,111,11
4460,11621,1162,116,11,1
4461,11621,1162,116,11,1
4462,121111,,,,
4463,121111,,,,
4464,121111,,,,
4465,111121,11112,1111,111,11
4466,111121,11112,1111,111,11
4467,111121,11112,1111,111,11
4470,111121,11112,1111,111,11
4471,111121,11112,1111,111,11
4472,111121,11112,1111,111,11
4473,111121,11112,1111,111,11
4474,111121,11112,1111,111,11
4475,111121,11112,1111,111,11
4477,121121,,,,
4478,121311,,,,
4482,111121,11112,1111,111,11
4483,111121,11112,1111,111,11
4484,111121,11112,1111,111,11
4485,111121,11112,1111,111,11
4486,111121,11112,1111,111,11
4488,111121,11112,1111,111,11
4489,111121,11112,1111,111,11
4490,111121,11112,1111,111,11
4491,72111,7211,721,72,7
4492,123211,12321,1232,123,12
4494,111121,11112,1111,111,11
4495,55211,5521,552,55,5
4501,121321,12132,1213,121,12
4502,121321,12132,1213,121,12
4503,121321,,,,
4504,121321,12132,1213,121,12
4505,121321,12132,1213,121,12
4506,111121,11112,1111,111,11
4507,111121,11112,1111,111,11
4508,111121,11112,1111,111,11
4512,111121,11112,1111,111,11
4513,111121,11112,1111,111,11
4514,111121,11112,1111,111,11
4516,111121,11112,1111,111,11
4517,111121,11112,1111,111,11
4518,111121,11112,1111,111,11
4519,111121,11112,1111,111,11
4520,111121,11112,1111,111,11
4521,111121,11112,1111,111,11
4523,111121,11112,1111,111,11
4524,111121,11112,1111,111,11
4525,111121,11112,1111,111,11
4527,111121,,,,
4528,111121,11112,1111,111,11
4529,111121,11112,1111,111,11
4530,111121,11112,1111,111,11
4531,111121,11112,1111,111,11
4532,111121,11112,1111,111,11
4533,111121,11112,1111,111,11
4534,111121,11112,1111,111,11
4535,111121,11112,1111,111,11
4536,111121,11112,1111,111,11
4537,111121,11112,1111,111,11
4538,104111,10411,1041,104,10
4539,111121,11112,1111,111,11
4540,104111,10411,1041,104,10
4541,104111,10411,1041,104,10
4542,12111,1211,121,12,1
4543,95411,9541,954,95,9
4544,111121,11112,1111,111,11
4546,111121,,,,
4547,111121,11112,1111,111,11
4548,111121,,,,
4550,111121,11112,1111,111,11
4552,111121,11112,1111,111,11
4553,111121,11112,1111,111,11
4554,111121,11112,1111,111,11
4555,111121,,,,
4556,111121,11112,1111,111,11
4557,111121,11112,1111,111,11
4558,111121,,,,
4559,111132,11113,1111,111,11
4560,111121,11112,1111,111,11
4561,111121,11112,1111,111,11
4562,111121,11112,1111,111,11
4563,111121,,,,
4564,111141,11114,1111,111,11
4565,111121,11112,1111,111,11
4566,111121,11112,1111,111,11
4567,111121,11112,1111,111,11
4568,111121,11112,1111,111,11
4569,111121,11112,1111,111,11
4570,111121,11112,1111,111,11
4571,111121,11112,1111,111,11
4572,111121,11112,1111,111,11
4573,111121,11112,1111,111,11
4574,111121,11112,1111,111,11
4575,111121,11112,1111,111,11
4576,11113,1111,111,11,1
4577,111121,11112,1111,111,11
4578,111121,11112,1111,111,11
4579,111121,11112,1111,111,11
4580,111121,11112,1111,111,11
4581,111121,11112,1111,111,11
4582,111121,11112,1111,111,11
4583,111121,11112,1111,111,11
4584,111121,11112,1111,111,11
4585,111121,11112,1111,111,11
4586,111121,11112,1111,111,11
4587,111121,11112,1111,111,11
4588,111121,11112,1111,111,11
4590,111121,11112,1111,111,11
4591,111121,11112,1111,111,11
4593,111121,11112,1111,111,11
4594,111121,11112,1111,111,11
4595,111121,,,,
4596,111121,11112,1111,111,11
4597,111121,11112,1111,111,11
4598,111121,11112,1111,111,11
4600,111121,11112,1111,111,11
4601,111121,11112,1111,111,11
4602,111121,11112,1111,111,11
4603,111121,11112,1111,111,11
4604,111121,11112,1111,111,11
4605,111121,11112,1111,111,11
4606,111121,11112,1111,111,11
4607,111121,11112,1111,111,11
4608,111121,11112,1111,111,11
4609,111121,,,,
4610,111121,11112,1111,111,11
4611,11113,1111,111,11,1
4613,111121,11112,1111,111,11
4614,111121,11112,1111,111,11
4615,111121,11112,1111,111,11
4616,111121,11112,1111,111,11
4617,111121,11112,1111,111,11
4618,111121,11112,1111,111,11
4620,111121,11112,1111,111,11
4621,111121,11112,1111,111,11
